"POTEAU_ID_POT","DATE_CONCEPTION_POT","DESCRIPTION_REP","DESCRIPTION_RTP","X","Y","ID_ARRONDISSEMENT","TRC_ID"
220358,20120510000000,"Réel","3- Fût","299347.112","5044683.175",24,1625300
220359,20120510000000,"Réel","1- Tige et base","299337.722","5044683.938",24,1625300
220361,20120621000000,"Réel","3- Fût","299995.969",5044652,24,1625590
220362,20120511000000,"Réel","9- Autres","299991.73","5044714.601",24,1625590
220363,20120511000000,"Réel","3- Fût","299989.715","5044749.448",24,4009859
220364,20120511000000,"Réel","3- Fût","299989.031",5044839,24,4006798
220365,20120511000000,"Réel","3- Fût","300006.089","5044889.622",24,4006797
220366,20120621000000,"Réel","3- Fût","300074.656","5045044.5",24,1200261
220367,20120511000000,"Réel","3- Fût","300097.802","5045098.726",24,1200262
220368,20120511000000,"Réel","9- Autres","300140.148","5045198.365",24,1200262
220369,20120511000000,"Réel","2- Tige et manchon","295924.904","5043846.197",24,1140046
220375,20130507000000,"Réel","1- Tige et base","297271.531",5043525,24,4008168
220376,20120514000000,"Réel","2- Tige et manchon","296235.085","5043813.091",24,1140375
220389,20130820000000,"Réel","2- Tige et manchon","295852.469","5043772.5",24,1140319
220391,20120515000000,"Réel","9- Autres","299402.853","5044658.257",24,1625300
220417,20131106000000,"Réel","3- Fût","297277.563","5043604.5",24,4008169
220423,20130507000000,"Réel","3- Fût","297326.063","5043552.5",24,4008170
220424,20130718000000,"Réel","3- Fût","297369.75","5043524.5",24,4008170
220452,20120621000000,"Réel","2- Tige et manchon","297706.438",5045426,24,1160253
220685,20120528000000,"Réel","3- Fût","300153.875",5046137,24,1190131
220695,20120529000000,"Réel","2- Tige et manchon","296499.245","5043599.295",24,1140006
220726,20120531000000,"Réel","1- Tige et base","298522.515","5045470.995",24,1200365
220818,20120606000000,"Réel","2- Tige et manchon","298816.768","5048611.667",24,1180270
220828,20120606000000,"Réel","2- Tige et manchon","296876.018","5043942.369",24,1140329
220832,20120606000000,"Réel","2- Tige et manchon","296589.591","5044128.107",24,1140330
220843,20120607000000,"Réel","1- Tige et base","298942.086","5048197.417",24,1180302
220844,20120607000000,"Réel","9- Autres","296849.396","5043956.798",24,1140329
220845,20120607000000,"Réel","9- Autres","296857.405","5043952.029",24,1140329
220878,20130412000000,"Réel","2- Tige et manchon","298277.563",5047343,24,1170266
220879,20130412000000,"Réel","2- Tige et manchon","298279.531",5047342,24,1170266
